DPT_CD,DPT_DSC,AGY_TYPE,OWNER_CD,OWNER_DSC,FPAP_CD,FPAP_DSC,AREA_CD,AREA_DSC,PS,MOOE,CO,NET
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.09.b.02,                                      Pedro E. Diaz High School,1,National Capital Region,4240,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.09.b.03,                                      Muntinlupa Science High School,1,National Capital Region,373,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.09.b.04,                                      Muntinlupa Business High School (Pedro E. Diaz High School-Buli Annex),1,National Capital Region,1145,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.09.c,                                Division/District Offices (Proper),1,National Capital Region,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.09.d,                                In-service Training (INSET),1,National Capital Region,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.10,                            Division of Parañaque,1,National Capital Region,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.10.a,                                Elementary Education,1,National Capital Region,25493,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.10.b,                                Secondary Education,1,National Capital Region,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.10.b.01,                                      Dr. Arcadio Santos National High School (Main),1,National Capital Region,2461,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.10.b.02,                                      Parañaque National High School (Main),1,National Capital Region,9944,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.10.b.03,                                      Masville National High School (Dr. Arcadio Santos NHS-Masville Annex),1,National Capital Region,571,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.10.b.04,                                      Baclaran High School-PNHS Annex,1,National Capital Region,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.10.b.05,                                      Parañaque National High School-Baclaran Annex,1,National Capital Region,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.10.b.06,                                      Parañaque National High School-Don Galo Annex,1,National Capital Region,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.10.b.07,                                      Parañaque National High School-La Huerta Annex,1,National Capital Region,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.10.b.08,                                      Parañaque Science High School-PNHS Annex,1,National Capital Region,18,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.10.b.09,                                      Dr. Arcadio Santos National High School - Moonwalk Annex,1,National Capital Region,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.10.c,                                Division/District Offices (Proper),1,National Capital Region,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.10.d,                                In-service Training (INSET),1,National Capital Region,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.11,                            Division of Las Piñas,1,National Capital Region,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.11.a,                                Elementary Education,1,National Capital Region,25842,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.11.b,                                Secondary Education,1,National Capital Region,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.11.b.01,                                      Las Piñas East High School (Main),1,National Capital Region,3813,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.11.b.02,                                      Las Piñas National High School (Main),1,National Capital Region,3679,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.11.b.03,                                      Las Piñas North National High School,1,National Capital Region,1413,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.11.b.04,                                      Las Piñas East National High School-Talon Village Annex,1,National Capital Region,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.11.b.05,                                      Las Piñas National High School (CAA Annex),1,National Capital Region,2257,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.11.b.06,                                      Golden Acres National High School (Las Piñas National High School - Golden Acres Annex),1,National Capital Region,1557,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.11.b.07,                                      Las Piñas East High School - Equitable Annex,1,National Capital Region,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.11.c,                                Division/District Offices (Proper),1,National Capital Region,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.11.d,                                In-service Training (INSET),1,National Capital Region,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.12,                            Division of Mandaluyong,1,National Capital Region,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.12.a,                                Elementary Education,1,National Capital Region,16797,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.12.b,                                Secondary Education,1,National Capital Region,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.12.b.01,                                      Andres Bonifacio Integrated School,1,National Capital Region,1558,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.12.b.02,                                      Bonifacio Javier High School,1,National Capital Region,1270,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.12.b.03,                                      Mataas na Paaralang Neptali A. Gonzales ,1,National Capital Region,2460,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.12.b.04,                                      Mandaluyong High School,1,National Capital Region,3132,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.12.b.05,                                      City of Mandaluyong Science High School,1,National Capital Region,925,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.12.b.06,                                      Jose Fabella Memorial High School,1,National Capital Region,3326,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.12.b.07,                                      Isaac Lopez Integrated School,1,National Capital Region,663,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.12.b.08,                                      Highway Hills Integrated School,1,National Capital Region,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.12.b.09,                                      Eulogio Rodriguez Integrated School,1,National Capital Region,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.12.c,                                Division/District Offices (Proper),1,National Capital Region,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.12.d,                                In-service Training  (INSET),1,National Capital Region,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.13,                            Division of Taguig and Pateros,1,National Capital Region,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.13.a,                                Elementary Education,1,National Capital Region,34054,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.13.b,                                Secondary Education,1,National Capital Region,,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.13.b.01,                                      Bagumbayan National High School,1,National Capital Region,1257,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.13.b.02,                                      Pateros National High School,1,National Capital Region,3324,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.13.b.03,"                                      Gen. Ricardo G. Papa Sr. Memorial High School, Main",1,National Capital Region,1782,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.13.b.04,                                      Signal Village High School,1,National Capital Region,2920,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.13.b.05,                                      Taguig National High School,1,National Capital Region,3115,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.13.b.06,                                      Tipas National High School,1,National Capital Region,584,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.13.b.07,                                      Western Bicutan National High School,1,National Capital Region,1355,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.13.b.08,                                      Maria Concepcion Cruz High School,1,National Capital Region,878,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.13.b.09,                                      Taguig National High School - Upper Bicutan HS Annex,1,National Capital Region,416,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.13.b.10,                                      Taguig Science High School,1,National Capital Region,226,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.13.b.11,"                                      Sen. Renato ""Compañero"" Cayetano Memorial Science and Technology High School",1,National Capital Region,106,,,
DECS,Department of Education,AGENCY,OSEC-DECS,Office of the Secretary,A.03.e.01.b.13.b.12,                                      Upper Bicutan National High School,1,National Capital Region,296,,,
