psgc_brgy,water_sealed,closed_pit,open_pit,others_ pails_etc,none
25012014,42,2,42,1,26
25012015,28,20,201,0,12
25012016,44,0,11,0,6
25012017,27,0,15,0,7
25012018,38,1,9,0,7
25013001,270,10,19,0,16
25013002,117,1,19,0,11
25013003,111,6,22,0,17
25013004,219,4,16,0,19
25013005,164,8,3,0,12
25013006,133,10,0,1,21
25013007,115,1,2,0,13
25013008,292,2,0,0,2
25013009,35,0,0,0,3
25013010,20,0,0,1,0
25013011,163,6,6,0,14
25013012,238,2,4,1,22
25013013,278,11,3,0,19
25013014,138,7,11,0,12
25013015,62,2,1,0,4
25013017,112,0,0,0,6
25013018,206,9,48,1,24
25013019,85,0,2,0,6
25013020,338,8,10,0,5
25013021,83,23,69,0,2
25013022,135,15,18,0,10
25013023,63,1,9,0,13
25014001,214,47,6,0,30
25014002,337,56,48,1,26
25014003,13,13,82,8,5
25014004,255,18,19,5,13
25014005,21,12,55,1,0
25014006,85,19,11,0,16
25014007,151,3,10,1,6
25014008,101,21,2,0,17
25014009,255,14,27,2,32
25015001,68,45,124,1,18
25015002,95,12,31,0,3
25015003,26,6,35,1,6
25015004,25,3,39,0,13
25015005,257,66,99,0,13
25015006,71,5,89,0,8
25701001,94,29,65,0,6
25701002,43,14,103,0,5
25701003,72,25,51,0,4
25701004,116,14,10,0,0
25701005,140,23,51,0,13
25701006,199,37,16,0,8
25701007,88,10,36,0,2
25701008,154,17,19,1,4
25701009,105,33,26,0,9
25701010,36,4,10,0,0
25701011,87,17,20,0,4
25701012,271,39,35,0,8
25701013,94,10,16,1,1
25701014,79,22,63,0,2
25701015,96,35,41,0,2
25701016,92,29,44,0,3
25701017,224,45,28,0,12
25701018,15,14,111,1,0
25701019,43,14,35,0,1
25701020,3,3,159,0,0
25701021,2,3,95,0,2
25701022,131,14,10,0,10
25701023,7,6,124,1,4
25701024,21,7,132,0,0
25701025,82,31,30,2,4
25702001,112,3,9,0,7
25702002,546,2,20,2,6
25702003,22,16,87,0,1
25702004,95,12,18,0,2
25702005,23,0,123,0,0
25702006,18,2,49,1,3
25702007,304,18,38,0,8
25702008,285,16,3,1,7
25702009,140,2,14,0,4
25702010,307,18,50,1,13
25702011,266,19,17,0,19
25702012,52,7,15,0,4
25702013,85,9,23,0,11
25702014,1,2,25,0,0
25702015,10,3,93,0,8
25702016,63,8,44,0,0
25702017,99,15,11,0,1
25703001,274,19,8,3,27
25703002,201,3,4,0,9
25703003,241,8,13,0,64
25703004,91,12,92,0,6
25703005,119,27,9,0,23
25703006,295,17,21,1,40
25703007,155,9,9,0,26
25703008,95,10,173,3,12
25703009,266,21,4,1,10
25703010,57,9,34,2,1
25703011,59,18,25,5,2
25703012,169,14,54,0,21
25703013,107,13,164,1,22
25703014,138,15,39,1,47
25703015,169,21,29,0,20
25703016,43,11,169,1,8
25703017,225,27,13,0,33
25703018,314,10,38,2,32
25703019,187,18,89,5,54
25703020,131,24,29,0,22
25703021,98,24,44,0,10
25703022,66,6,63,0,14
25703023,168,6,22,0,15
25703024,60,11,35,0,9
25703025,241,12,15,1,19
25703026,84,18,15,5,1
25703027,192,5,5,0,14
25703028,241,4,12,0,48
25703029,60,23,31,0,11
25703030,156,20,12,0,21
25703031,55,35,35,0,10
25703032,11,2,57,1,2
25703033,1,5,49,0,2
25704001,64,0,6,0,0
25704003,16,1,133,0,0
25704004,60,6,19,0,2
25704005,140,1,7,0,4
25704006,124,1,21,0,8
25704007,19,1,85,0,2
25704008,95,3,21,0,3
25704009,128,3,10,0,4
25704010,276,5,26,0,8
25704011,75,2,5,0,0
25704012,55,2,5,0,1
25704013,125,0,2,1,0
25704014,70,3,5,1,1
25704015,111,6,10,0,3
25704016,46,3,29,0,3
25704017,60,7,2,0,6
25704019,82,6,32,0,1
25704021,23,1,3,0,2
25704023,38,2,95,0,5
25704024,113,1,18,0,3
25704025,53,4,26,2,1
25704026,161,2,38,0,8
25704027,57,5,66,1,1
25704028,11,54,47,0,0
25704029,111,2,6,0,2
25704030,78,3,10,0,2
25704032,71,0,29,0,1
25704034,5,2,14,0,1
25704036,92,0,1,0,1
25704037,15,8,8,0,1
25704038,33,2,60,0,0
25704039,41,3,19,0,0
25705001,234,0,5,0,2
25705002,330,26,52,0,29
25705003,445,2,2,0,4
25705004,478,1,6,4,12
25705005,231,3,2,0,18
25705006,217,1,1,0,7
25705007,180,1,4,0,3
25705008,165,0,0,0,6
25705009,127,2,6,0,2
25706001,155,54,94,0,13
25706002,106,65,28,2,10
25706003,101,69,171,2,18
25706004,24,2,31,0,5
25706005,23,0,5,0,2
25706006,53,75,74,0,41
25706007,21,1,17,0,1
25706008,6,18,7,0,0
25706009,8,3,20,0,10
25706010,290,103,40,3,35
25706011,184,69,326,2,84
25706012,30,4,56,0,0
25706013,84,46,17,0,1
25706014,164,110,74,2,10
25706015,42,39,50,0,16
25706016,15,120,113,0,0
12801001,260,45,44,1,21
12802001,102,1,0,0,2
12802002,255,4,0,0,1
12802003,187,2,0,0,10
12802004,104,1,0,0,3
12802005,121,3,1,0,5
12802006,129,0,0,0,4
12802007,97,1,0,0,5
12802008,197,3,0,0,6
12802009,130,1,0,0,0
12802011,156,4,0,0,4
12802012,131,2,0,0,13
12802013,152,3,0,0,15
12802014,86,2,0,0,1
12802015,143,7,0,0,1
12802016,100,0,0,0,8
12802017,65,2,1,0,0
12802018,204,1,1,0,7
12802019,72,1,0,0,1
12802020,203,0,0,0,2
12802021,139,8,24,0,5
12802022,75,1,0,0,5
12802024,77,0,0,0,0
12802025,39,0,0,0,0
12802027,128,2,0,0,0
12802028,101,0,0,0,1
12802030,36,0,0,0,1
12802031,28,0,0,0,0
12802033,84,0,0,0,0
12802034,126,1,0,0,0
12802036,93,0,0,0,0
12802037,55,0,0,0,1
12802039,77,0,0,0,0
12802040,55,0,0,0,0
12802041,82,0,0,0,0
12802042,114,4,1,0,0
12802044,25,0,0,0,0
12802045,29,0,0,0,0
12802046,99,1,0,0,5
12802047,86,2,0,1,0
12802048,77,2,0,0,0
12802050,102,1,0,0,8
12802051,113,1,2,0,0
12802052,89,1,5,0,1
12803001,117,2,0,0,23
12803002,77,4,0,0,2
12803003,118,0,1,0,33
12803004,92,124,4,0,13
12803005,35,0,0,0,3
12803006,93,1,1,0,25
12803007,125,11,14,5,44
12803008,36,17,1,0,1
12803009,151,0,6,0,50
12803011,100,0,0,0,64
12803012,106,0,0,0,29
12803013,88,25,0,0,2
12803016,97,0,2,0,50
12803017,28,125,19,0,3
12803018,94,83,32,1,6
12803020,75,0,0,0,13
12803021,147,0,1,0,16
12803022,108,20,1,0,35
12803023,155,1,1,0,16
12803025,94,0,3,0,12
12803026,235,0,1,0,34
12803027,159,2,1,0,21
12803028,186,8,0,3,50
12803029,177,1,0,0,21
12803030,195,5,0,1,16
12803031,85,0,0,0,3
12803032,79,0,0,1,3
12803034,93,135,0,0,0
12803035,105,0,3,0,35
12803036,212,0,0,1,13
12803037,68,0,10,2,51
12804001,199,1,1,1,21
12804002,59,2,0,0,9
12804003,65,0,0,0,2
12804004,199,1,1,1,30
12804005,57,4,0,0,6
12804006,116,0,0,0,24
12804007,68,3,1,1,25
12804008,98,0,1,0,3
12804009,95,1,0,0,0
12804010,45,4,0,0,11
12804011,110,2,4,0,15
12804012,182,2,1,0,21
12804013,66,0,0,0,10
12804014,45,0,0,0,20
12804015,69,0,0,0,10
12805001,110,0,0,0,14
12805002,388,51,14,0,47
12805003,261,1,5,0,14
12805004,145,8,6,0,25
12805005,90,1,0,0,21
12805006,118,4,0,0,34
12805007,59,0,0,0,5
12805009,36,0,0,0,17
12805010,211,112,8,0,23
12805011,46,7,6,1,17
12805012,62,0,0,0,10
12805013,217,1,3,0,44
12805014,78,10,7,0,1
12805015,98,2,3,0,13
12805016,79,4,5,0,15
12805017,80,12,0,0,15
12805018,76,0,0,0,29
12805019,187,2,23,0,17
12805020,169,12,5,0,29
12805021,201,6,1,0,20
12805022,93,9,0,0,15
12805023,70,1,1,0,7
12805024,30,1,0,0,1
12805025,119,20,17,1,19
12805026,236,9,2,0,29
12805027,73,0,4,0,12
12805028,195,2,9,1,9
12805029,124,1,0,6,38
12805030,55,0,0,0,2
12805031,160,1,6,0,60
12805032,56,0,0,0,22
12805033,139,6,8,0,13
12805034,167,1,9,1,24
12805035,142,2,0,0,35
12805036,232,2,1,0,51
12805037,121,51,6,0,6
12805038,115,1,1,0,19
12805039,33,0,1,0,10
12805040,138,2,0,0,36
12805041,107,5,9,0,47
12805042,104,0,0,0,16
12805043,135,29,28,0,15
12805044,330,11,6,0,68
12806001,206,0,0,1,13
12806002,112,1,0,0,6
12806005,121,1,0,0,12
12806006,128,0,0,0,3
12806007,112,0,1,0,14
12806008,92,6,1,1,2
12806009,106,0,3,2,18
12806010,122,0,0,0,6
12806011,141,0,3,0,11
12806013,88,0,1,0,5
12806014,79,1,0,0,2
12807001,23,3,1,0,6
12807003,133,5,3,0,21
12807004,80,11,6,1,7
12808001,25,0,0,0,7
12808002,16,0,0,0,3
12808003,36,0,0,0,5
12808004,37,0,2,0,14
12808005,22,0,1,0,3
12808006,103,0,1,0,17
12808007,23,0,2,0,5
12808008,41,0,0,0,1
12808009,28,0,0,0,1
12808010,74,0,3,5,11
12808011,73,0,3,0,2
12808013,35,0,2,0,12
12808014,41,0,0,0,3
12808015,79,0,4,0,9
12808016,85,0,0,0,13
12808017,59,0,0,0,9
12808018,45,0,0,0,8
12808019,50,0,0,1,3
12808020,21,0,0,0,6
12808021,22,1,0,0,18
12808022,75,0,0,1,12
12808023,29,0,0,0,5
12808024,112,0,2,0,14
12809001,87,0,0,0,2
12809002,145,2,0,0,3
12809003,117,1,0,0,4
12809004,157,4,0,1,14
12809005,185,1,1,3,16
12809006,246,0,0,1,40
12809007,64,2,0,0,0
12809009,158,1,0,0,30
12809010,137,1,1,0,8
12809011,85,1,0,0,1
12809012,153,1,1,0,29
12809013,164,0,0,0,7
12809014,78,0,1,1,11
12809015,93,0,0,0,23
12809016,224,5,1,0,14
12809017,89,1,0,0,2
12809018,136,1,0,3,13
12809019,88,0,0,3,16
12809020,297,0,0,2,30
12809021,111,2,0,0,0
12809022,142,8,1,2,6
12809023,119,1,1,0,24
12809024,117,0,0,1,3
12809025,251,6,0,0,5
12809026,122,1,0,1,5
12809027,149,5,1,0,10
12809028,272,9,2,0,10
12809029,162,2,1,9,27
12809030,199,0,0,0,5
12809031,130,11,0,0,2
12809032,91,0,0,0,12
12810001,267,17,3,0,20
12811001,90,0,1,0,7
12811002,140,4,6,0,5
12811003,73,5,4,0,33
12811004,126,15,42,0,11
12811005,108,1,0,0,4
12811006,118,1,2,0,16
12811008,64,0,0,0,3
12811009,121,4,2,0,15
12811011,129,7,1,0,13
12811012,122,4,0,0,4
12811013,80,4,5,0,11
12811014,92,0,0,0,0
12811015,156,4,1,0,4
12811016,139,0,4,0,8
12811017,144,14,12,0,9
12811018,88,3,3,0,2
12811019,136,2,1,0,27
12811020,123,0,1,0,21
12811021,78,2,6,0,2
12811022,122,9,8,0,13
12812001,50,1,0,0,10
12812002,22,0,0,0,2
12812003,61,0,0,0,8
12812004,93,0,0,0,19
12812005,112,1,2,0,17
12812006,257,0,0,0,16
12812007,106,2,1,0,46
12812008,51,1,0,0,13
12812009,95,0,0,0,36
12812010,73,6,54,0,75
12812011,73,0,0,1,18
12812012,66,0,0,0,28
12812013,122,0,0,0,27
12812014,22,0,0,1,7
12812015,40,0,18,0,29
12812016,42,4,14,0,11
12812017,55,0,0,0,3
12812019,40,0,0,0,12
12812020,51,2,11,1,10
12812021,40,1,17,0,15
12812022,147,0,0,1,28
12812023,61,0,0,0,19
12812024,96,0,0,0,31
12812026,56,1,32,0,71
12812027,71,0,37,0,29
12812028,65,1,35,1,41
12812029,129,1,0,1,65
12812030,73,0,59,0,45
12812031,50,0,19,0,23
12812032,57,0,1,1,10
12812033,72,1,27,0,24
12812034,60,0,0,0,4
12812035,82,1,0,0,10
12812036,50,0,23,0,19
12812037,74,1,22,0,5
12812038,96,0,0,1,57
12812039,51,0,0,0,34
12812040,19,0,0,0,19
12812041,44,0,48,0,4
12812042,77,0,0,0,4
12812043,32,0,0,0,1
12812044,35,0,16,0,11
12812045,45,0,0,0,13
12812046,74,0,0,0,6
12812047,61,0,22,0,19
12812048,83,2,0,0,2
12812049,56,0,0,0,16
12812050,89,0,0,0,27
12812053,52,0,0,0,2
12812054,35,0,2,0,2
12812055,41,0,12,0,7
12812056,46,0,0,0,17
12812057,60,0,0,0,7
12812058,45,1,0,1,9
12812059,45,0,0,0,10
12812060,25,1,0,0,10
12812061,40,0,0,0,14
12812062,183,0,0,0,45
12812063,58,0,0,0,9
12812064,29,0,0,0,8
12812065,85,0,20,0,12
12812066,34,0,0,1,6
12812067,45,0,0,0,7
12812068,61,0,0,0,3
12812069,28,0,0,0,3
12812070,19,0,0,0,0
12812071,33,0,0,0,3
12812072,37,0,0,0,22
12812073,15,0,12,0,7
12812074,88,0,0,0,7
12812075,37,1,0,0,10
12812076,61,0,17,0,16
12812077,49,0,0,0,2
12812078,32,0,0,0,7
12812079,64,2,18,0,8
12812080,24,0,13,0,3
12812081,75,2,34,0,29
12812082,30,0,0,0,18
12812083,98,0,0,0,42
12812084,85,0,1,0,23
12813001,307,4,18,0,13
12813003,173,2,3,1,13
12813004,203,0,60,0,0
12813005,303,1,0,0,16
12813006,342,2,25,0,19
12813007,198,3,3,0,18
12813008,211,4,0,0,6
12813009,289,21,26,0,26
12813010,189,10,0,0,6
12813011,180,1,0,0,26
12813012,300,0,9,0,18
12813013,273,1,1,0,39
12813014,59,8,10,0,8
12814001,99,8,1,0,1
12814002,46,10,1,6,3
12814003,86,6,0,0,3
12814004,81,19,6,0,3
12814005,154,10,1,1,1
12814006,122,9,0,0,0
12814007,93,12,2,0,0
12814008,113,16,2,3,3
12814009,279,31,13,0,2
12814010,69,11,32,1,3
12814011,129,24,11,2,1
12815001,117,1,0,0,15
12815003,123,8,0,0,2
12815004,182,14,8,0,51
12815005,119,1,0,0,15
12815006,90,4,4,1,29
12815007,125,0,0,0,0
12815008,88,0,0,0,48
12815010,161,8,3,2,78
12815011,132,6,2,0,47
12815012,176,1,1,0,158
12815013,247,7,4,0,70
12815014,112,6,1,0,2
12815015,192,12,3,0,8
12815016,177,17,0,0,10
12815017,84,1,1,0,24
12815018,107,14,6,0,3
12816001,107,2,2,1,4
12816002,70,1,0,0,2
12816003,28,0,0,0,0
12816004,333,3,0,0,28
12816005,63,4,0,1,0
12816006,61,1,0,0,2
12816007,59,0,0,0,1
12816008,76,0,4,0,14
12816009,85,12,13,0,19
12816010,135,10,3,0,14
12816011,450,10,5,1,35
12816012,144,1,0,2,3
12816013,41,3,0,0,0
12816014,100,2,15,0,11
12816015,17,0,0,0,0
12816016,27,0,0,0,0
12816017,93,2,0,1,2
12816018,189,1,1,0,2
12816019,81,0,0,0,2
12816020,172,0,0,0,3
12816021,51,0,0,0,0
12816022,35,0,0,0,0
12816025,70,0,0,0,0
12816028,219,4,1,0,2
12816029,72,0,0,0,2
12816030,88,2,19,0,1
12816031,78,13,7,0,0
12816032,230,2,1,0,19
12816033,219,0,5,0,25
12816034,118,1,0,0,0
12816035,52,1,0,0,1
12817001,44,2,1,0,3
12817002,98,7,4,0,5
12817003,44,3,5,0,6
12817004,122,13,10,0,48
12817005,96,14,8,0,5
12817006,41,3,1,0,3
12817007,57,12,2,0,2
12817008,59,5,2,0,4
12817009,262,25,18,5,35
12817010,44,4,32,0,5
12817011,70,11,2,0,11
12817012,134,10,3,0,26
12817014,217,16,23,0,9
12817015,133,14,1,0,15
12817016,45,2,2,0,6
12817017,50,5,6,1,8
12817018,117,3,0,0,6
12817019,229,11,1,0,10
12817020,113,2,0,1,7
12817021,161,10,9,0,7
12817022,67,4,1,0,13
12817023,97,9,3,0,4
12817024,60,0,2,0,8
12817025,54,9,1,0,10
12817026,134,22,34,0,15
12817027,85,16,47,1,5
12817028,57,11,1,0,2
12817029,27,0,0,0,4
12817030,97,10,12,0,12
12817031,53,1,2,0,3
12817032,119,3,13,1,27
12817033,29,0,0,0,1
12817034,54,12,10,0,3
12818001,68,0,1,0,9
12818002,203,3,7,0,14
12818003,89,0,0,0,5
12818004,88,10,0,1,1
12818005,59,0,0,0,0
12818006,198,1,2,0,41
12818007,76,1,2,2,8
12818008,125,10,10,0,13
12818009,102,0,0,0,1
12818010,127,3,1,0,5
12818011,205,13,17,0,20
12818012,111,0,1,0,14
12818013,102,9,8,0,3
12818014,109,1,3,1,16
12818015,137,7,1,0,12
12818016,57,1,1,0,7
12818017,112,4,3,0,12
12818018,140,4,6,0,1
12818019,136,27,1,1,1
12818020,202,2,2,0,5
12818021,109,1,2,1,4
12818022,110,2,1,0,6
12818023,138,1,5,0,7
12819001,114,8,1,0,6
12819002,53,2,0,0,9
12819003,173,2,5,1,20
12819004,89,0,2,0,13
12819005,70,2,4,0,10
12819006,84,3,11,0,11
12819007,76,1,2,0,6
12819008,86,0,1,0,5
12819009,118,0,3,0,28
12819010,115,0,3,0,8
12819011,140,1,2,0,9
12819012,53,6,9,0,6
12819013,67,4,7,0,8
12819014,123,1,5,0,17
12819015,129,0,1,0,6
12819016,100,0,0,0,3
12819017,117,1,1,0,2
12819018,89,0,0,0,2
12819019,181,4,23,1,20
12819020,101,0,0,0,6
12819021,82,7,18,1,15
12819022,163,0,0,0,26
12819023,44,1,2,0,5
12819024,97,2,4,0,2
12819025,98,0,0,0,3
12820001,115,0,0,0,8
12820002,79,1,0,0,3
12820003,270,1,0,0,6
12820004,36,0,0,0,0
12820005,34,0,0,0,1
12820006,60,0,0,0,3
12820007,83,0,0,0,0
12820008,63,0,0,0,4
12820009,178,1,0,0,17
12820010,104,0,3,0,15
12820011,65,0,0,0,5
12820012,207,0,0,0,14
12820013,272,1,0,0,24
12820014,117,0,0,0,11
12820015,173,0,0,0,20
12820016,127,0,0,0,11
12820017,159,1,0,0,5
12820018,83,0,0,0,3
12820019,172,2,1,1,5
12820020,76,0,0,0,1
12820021,76,0,0,0,2
12820022,107,0,0,0,9
12820023,193,2,0,0,17
12820024,162,0,1,0,5
12821001,66,1,0,0,4
12821002,213,1,0,0,23
12821003,140,2,0,1,9
12821004,37,1,0,0,4
12821005,85,0,0,0,13
12821006,124,3,0,0,18
12821007,122,0,0,0,5
12821008,154,2,1,0,20
12821009,77,1,1,0,3
12821010,147,8,0,0,17
12821011,102,4,1,0,21
12821012,136,0,0,0,6
12821014,140,2,0,0,7
12821015,125,2,0,1,7
12821016,131,0,0,0,19
12821017,138,3,0,0,12
12821018,121,3,1,0,9
12821019,79,0,0,0,10
12821020,124,0,0,0,2
12821021,115,0,0,0,3
12821022,122,2,1,0,13
12821023,92,2,0,0,8
12821024,118,0,0,2,6
12821025,135,0,0,0,9
12822001,129,0,0,0,0
12822002,117,1,1,0,8
12822003,187,7,0,0,5
12822004,180,6,0,1,4
12822005,135,8,8,0,5
12822006,158,4,0,0,5
12822007,208,2,0,0,23
12822008,188,2,1,0,10
12822009,270,11,1,0,6
12822010,186,5,0,0,6
12822011,68,1,0,0,0
12822012,193,10,4,0,0
12822013,337,14,0,0,7
12822014,152,1,0,0,5
12822015,118,1,0,0,3
12822016,112,2,0,0,0
12822017,190,5,0,0,4
12822018,74,2,0,0,2
12822019,41,1,0,0,1
12822020,194,8,0,0,15
12822021,117,4,0,0,3
12822022,155,3,0,0,3
12823001,88,2,3,0,10
12823003,89,0,0,0,4
12823005,77,3,1,0,12
12823010,165,5,1,0,5
12823011,145,2,0,0,1
12823012,150,0,1,0,10
12823013,102,11,3,0,16
12823014,103,14,26,1,3
12823015,139,3,2,0,22
12823016,131,3,2,0,3
12823017,104,21,0,0,8
12823019,188,6,0,0,8
12823022,55,0,1,0,3
12823023,136,24,10,0,9
12823024,320,31,12,0,23
12823027,170,5,3,0,7
12823028,117,3,0,0,7
12823030,144,0,1,2,15
12823031,81,11,10,0,12
12823033,144,1,1,0,19
12823035,139,0,2,0,12
12823038,107,3,1,0,18
12823039,154,1,0,0,6
12823040,152,4,2,0,7
12823047,93,4,6,0,23
12823049,191,1,1,0,14
12823050,68,0,0,0,3
12823051,79,0,0,0,9
12823052,131,0,0,0,12
12823053,102,0,0,0,16
12823054,107,0,0,0,18
12823056,199,2,1,0,1
12823058,152,0,0,1,2
12901001,264,11,1,0,13
12901002,93,0,0,0,3
12901003,145,2,0,0,3
12901004,64,20,2,0,4
12901005,65,25,0,0,3
12901006,56,41,3,0,0
12901010,51,56,1,0,6
12901011,144,53,17,0,6
12901013,69,23,3,0,4
12902001,30,0,0,0,18
12902002,23,0,1,0,29
12902004,16,0,0,0,2
12902005,18,0,0,0,13
12902006,49,1,0,1,10
12902007,11,0,0,0,7
12902008,42,0,0,0,13
12902009,33,0,0,0,9
12902010,73,1,2,1,43
12902011,16,1,0,0,3
12902012,6,0,0,0,1
12902013,62,1,4,1,24
12902014,12,0,0,0,2
12902015,35,0,0,1,13
12903001,64,0,1,0,0
12903002,117,1,0,0,14
12903003,156,0,0,1,20
12903004,58,1,2,0,7
12903005,94,0,0,0,16
12903006,45,0,0,0,21
12903007,71,0,0,1,12
12903008,46,0,1,0,17
12903009,118,0,1,0,8
12903010,99,0,0,1,21
12903011,109,0,1,0,26
12903012,97,1,1,0,25
12903013,119,1,0,0,23
12903014,29,0,0,0,4
12903015,69,2,1,0,14
12903016,161,0,3,0,46
12903017,78,0,0,0,3
12903018,48,0,0,0,7
12903019,71,0,0,0,7
12903020,42,1,0,0,17
12903021,85,0,1,0,20
12903022,40,5,1,0,17
12903023,92,0,1,0,18
12903024,86,1,0,0,14
12903026,79,0,0,0,15
12903027,85,0,0,0,21
12903028,139,0,0,1,22
12903029,127,2,0,0,23
12903030,23,0,0,0,3
12903031,57,0,0,0,3
12903032,80,1,0,0,1
12903033,57,0,0,0,5
12903034,38,0,0,0,3
12903035,35,1,0,1,3
12904001,23,0,0,0,2
12904002,28,1,0,0,4
12904003,19,0,0,0,7
12904005,42,0,0,2,5
12904006,37,0,0,0,8
12904007,33,0,0,2,3
12904008,71,0,0,0,11
12904009,27,0,0,0,5
12904010,12,1,0,0,4
12904011,53,3,4,0,2
12904012,31,0,0,1,2
12904013,55,0,0,0,18
12904014,33,0,1,0,2
12904015,41,1,1,4,9
12904016,35,0,1,1,15
12904017,43,0,0,0,4
12904018,20,0,0,0,2
12904019,27,1,0,0,11
12904020,69,1,0,0,17
12904022,62,0,0,0,8
12904023,27,3,1,0,8
12904024,26,0,0,0,4
12904026,34,0,0,0,11
12904027,30,0,0,0,9
12904028,22,0,0,0,3
12904029,48,0,0,0,17
12905001,88,3,0,0,16
12905002,108,4,3,0,30
12905003,126,0,0,0,14
12905004,184,0,0,0,23
12905005,43,0,0,2,1
12905006,131,0,0,0,4
12905007,53,0,0,1,11
12905008,115,0,1,0,25
12905009,141,2,0,0,23
12905010,104,0,0,2,9
12905011,128,6,10,0,21
12905012,97,0,0,0,9
12905013,85,0,1,0,7
12905014,186,38,12,3,73
12905015,204,1,1,0,42
12905016,105,0,0,0,7
12905017,118,2,1,0,19
12905018,79,2,2,0,13
12905019,42,0,0,0,0
12905020,57,0,1,0,18
12905021,205,1,0,0,83
12905022,80,2,0,0,12
12905023,226,0,0,0,29
12905024,192,0,0,0,18
12905025,51,1,0,0,6
12905026,51,1,0,0,4
12905027,175,4,2,0,33
12905028,116,1,1,1,18
12905029,165,1,0,0,22
12905030,211,0,0,0,39
12905031,71,0,1,0,15
12905032,190,1,0,0,29
12905033,92,0,0,0,20
12906001,65,1,1,0,23
12906002,101,2,0,0,29
12906003,46,7,22,0,27
12906004,67,2,0,0,21
12906005,97,0,0,0,47
12906006,28,1,0,0,4
12906007,40,0,0,0,2
12906008,100,1,3,0,37
12906009,43,0,0,0,20
12906010,84,1,3,0,31
12906015,16,1,0,0,2
12906016,139,2,2,0,37
12906017,117,0,1,0,82
12906018,106,5,4,0,93
12906019,9,0,0,0,6
12906020,116,0,2,0,68
12906022,42,0,0,1,11
12906023,37,1,0,0,7
12906024,83,0,0,0,29
12906025,4,0,0,0,1
12906026,62,0,0,0,28
12906027,83,0,0,0,13
12906028,47,0,0,1,12
12906029,28,0,0,0,17
12906030,95,0,0,0,50
12906031,93,1,5,0,52
12906032,46,4,4,0,30
12906033,45,2,3,1,29
12906034,74,1,0,0,17
12906035,31,4,6,0,6
12906036,41,0,0,0,4
12906037,109,0,0,0,29
12906038,50,0,0,0,9
12906039,53,0,0,0,12
12906040,82,0,1,0,32
12906041,44,0,1,0,26
12906042,21,0,2,0,9
12906043,125,1,4,0,43
12906044,131,1,2,0,43
12906045,113,0,0,0,33
12906046,31,0,0,0,8
12906048,33,0,1,0,10
12907001,65,6,0,0,14
12907002,41,9,4,0,5
12907003,48,3,0,0,3
12907004,82,0,0,4,8
12907005,34,6,5,0,15
12907006,117,42,5,0,77
12907007,41,16,10,0,20
12907008,33,7,1,0,16
12907009,26,4,1,0,14
12907010,66,11,0,0,20
12907011,59,5,0,2,8
12907012,66,0,0,0,17
12907013,111,19,0,0,82
12907014,76,89,10,1,59
12907015,109,37,16,0,55
12907016,38,11,4,0,26
12907017,74,10,0,1,22
12908001,167,26,16,0,19
12908002,208,65,50,1,4
12908003,195,44,54,0,8
12908004,183,45,61,0,18
12908005,37,25,39,0,16
12908006,14,49,60,0,11
12908007,65,48,57,0,4
12908010,47,14,12,0,6
12908013,94,54,28,1,7
12908014,308,18,17,0,9
12908015,233,36,39,2,22
12908016,105,38,11,0,2
12908017,113,84,77,0,5
12909001,32,0,0,0,2
12909002,34,2,2,0,4
12909003,133,0,0,1,11
12909004,21,3,0,0,2
12909005,31,0,0,0,2
12909006,52,0,0,0,0
12909007,50,0,0,0,4
12909008,42,0,0,0,0
12909009,76,0,0,0,7
12909010,26,1,0,0,1
12909011,49,0,0,0,0
12909012,48,0,0,0,6
12909013,30,0,0,0,0
12909014,71,0,0,0,1
12909015,32,1,2,0,5
12909016,48,0,0,0,0
12909017,44,0,0,0,1
12909018,164,1,0,0,23
12909019,44,0,0,0,1
12909020,67,0,0,0,2
12909021,83,0,0,0,2
12909022,48,0,0,0,4
12909023,35,0,0,0,0
12909024,34,0,0,0,9
12910001,133,14,0,0,10
12910002,65,3,0,0,0
12910003,99,0,0,0,9
12910004,77,2,0,0,6
12910005,120,2,0,0,2
12910007,88,5,0,0,3
12910008,70,0,0,0,1
12911001,92,0,0,0,5
12911002,71,0,0,0,4
12911003,35,0,0,0,1
12911004,37,0,0,0,0
12911005,47,0,0,0,0
12911006,41,0,0,0,0
12911007,100,5,0,0,8
12911008,36,0,0,0,0
12911009,64,0,0,0,0
12911010,44,0,0,0,0
12911011,19,0,0,0,0
12912001,121,2,6,0,41
12912002,66,1,0,0,1
12912006,94,2,1,1,10
12912007,188,9,6,4,18
12912008,81,0,0,0,9
12912010,28,8,0,0,4
12912011,102,1,1,0,7
12912014,113,8,0,0,3
12912015,116,2,0,0,6
12912017,99,2,1,0,5
12912018,114,3,6,1,8
12912019,175,6,2,0,13
12912020,267,0,0,0,7
12912022,157,4,1,4,27
12912023,183,2,1,0,10
12912025,106,10,0,0,24
12912026,83,2,1,2,11
12912027,111,1,0,0,14
12912028,155,1,0,1,12
12912029,66,9,0,0,6
12912030,209,12,1,0,9
12912031,486,46,4,0,78
12912032,45,0,0,0,2
12912033,131,1,0,1,1
12912034,37,0,0,0,2
12912035,47,0,0,0,1
12912036,55,0,0,0,5
12912037,35,1,0,0,0
12912038,46,7,0,0,2
12912039,104,2,0,1,3
12913001,43,4,9,1,12
12913002,46,0,0,1,28
12913003,64,9,0,0,33
12913004,15,16,2,0,9
12913005,30,9,7,0,12
12913006,18,6,1,0,12
