psgc_brgy,own_use_faucet_community_water_system,shared_faucet_commmunity_water_system,own_use_tubed_or_piped_well,shared_tubed_or_piped_well,dug_well,spring_river_streat_etc,collected_rainfall,peddler
36903042,1,1,27,28,0,0,0,0
36903043,5,0,14,10,0,0,0,0
36903044,3,0,25,17,0,0,0,0
36903045,2,5,13,11,0,0,0,0
36903046,6,22,24,3,0,0,0,0
36903047,5,20,27,36,0,0,0,0
36903048,2,0,41,33,0,0,0,0
36903049,3,2,12,13,0,0,0,0
36903050,1,0,3,9,0,0,0,0
36903051,4,4,12,8,0,0,0,0
36903052,8,0,8,21,0,0,0,0
36903053,14,7,24,82,0,0,1,4
36903055,1,2,51,84,0,0,1,0
36903057,9,13,21,58,9,0,0,1
36903058,13,25,22,65,10,0,0,0
36903059,19,31,18,23,15,0,0,1
36903060,17,23,9,33,17,0,0,1
36903061,2,0,61,42,0,0,0,0
36903062,1,8,33,28,0,0,0,0
36903063,0,0,41,45,0,0,0,0
36903064,7,3,38,34,0,0,0,0
36903065,4,0,32,30,1,0,0,0
36903066,3,2,54,36,0,0,0,0
36903067,0,0,21,19,0,0,0,0
36903068,3,4,33,48,0,0,0,0
36904001,70,5,347,278,0,0,0,0
36904002,9,0,29,265,13,18,0,0
36904003,16,2,77,104,0,0,0,0
36904004,221,48,254,454,0,1,0,0
36904005,150,219,108,221,0,9,0,0
36904007,16,3,247,162,0,3,0,0
36904008,35,8,230,66,0,0,0,0
36904009,9,5,228,183,0,0,0,1
36904010,9,1,101,108,0,0,0,0
36904011,37,10,85,92,0,0,0,0
36904013,30,69,322,1647,3,4,1,0
36904016,7,14,269,643,0,0,1,0
36904017,17,8,165,67,0,0,0,0
36904019,23,1,70,117,1,0,0,0
36904020,80,27,177,236,0,0,0,0
36904021,79,17,157,210,1,0,0,0
36904022,63,13,437,154,0,0,0,0
36904023,4,58,6,228,2,106,0,0
36904024,11,346,90,643,5,293,1,0
36904025,744,197,150,279,0,0,0,0
36905001,103,34,319,290,0,0,0,0
36905003,22,10,218,189,0,0,1,0
36905005,13,1,93,131,1,0,0,1
36905006,2,2,75,54,0,0,0,0
36905007,7,4,266,215,0,0,0,0
36905008,4,3,216,136,0,0,0,0
36905009,33,14,149,71,0,0,0,0
36905010,0,1,174,111,0,0,0,0
36905011,3,1,42,80,0,0,0,0
36905012,86,18,140,126,0,0,0,1
36905013,7,4,109,54,0,0,0,0
36905014,2,0,136,121,0,0,0,0
36905015,10,1,161,152,0,0,0,0
36905017,10,2,80,92,1,0,0,0
36905019,18,3,49,43,0,0,0,0
36905021,3,1,109,66,0,0,0,0
36905022,5,7,153,108,0,0,0,0
36905024,1,0,182,237,3,0,0,0
36905025,3,0,82,73,0,0,0,0
36905026,20,5,67,130,0,0,0,0
36905027,13,22,356,268,0,0,0,0
36905028,8,2,216,121,0,0,0,0
36905029,13,1,116,95,0,0,0,0
36905030,61,39,300,281,1,0,0,0
36905031,3,2,132,130,0,0,0,0
36905032,107,28,223,395,0,0,1,0
36905033,4,1,162,147,0,0,0,0
36905034,0,0,8,9,0,0,0,0
36905035,64,16,83,69,0,0,0,0
36905036,96,17,82,59,0,0,0,0
36905037,5,2,156,132,0,1,1,0
36905040,20,5,141,184,0,0,0,0
36905041,33,3,28,60,0,0,0,0
36905042,6,6,224,230,0,0,0,0
36905043,127,49,76,155,0,0,1,0
36905044,4,2,170,140,0,0,0,0
36905045,46,17,183,247,0,0,0,0
36905046,38,6,52,27,0,0,0,0
36905047,2,0,97,86,0,0,0,0
36905049,26,28,97,84,0,0,0,0
36905050,1,0,103,84,0,0,0,0
36905053,16,3,135,224,0,0,0,0
36905054,60,17,74,41,0,0,0,0
36905055,3,4,48,70,0,0,0,0
36906001,14,13,66,219,0,0,0,0
36906002,12,17,26,101,0,0,0,1
36906003,9,1,58,128,0,0,0,0
36906005,13,0,51,43,0,0,0,0
36906006,11,7,59,107,0,0,0,0
36906007,12,3,46,203,0,0,0,0
36906008,10,12,30,112,0,0,0,0
36906009,21,14,88,297,0,3,0,0
36906010,6,10,12,77,0,0,0,0
36906011,9,32,57,105,1,0,0,0
36906012,7,7,20,68,0,0,0,0
36906013,7,2,54,93,1,0,0,0
36906014,8,3,57,101,1,0,0,0
36906015,0,0,34,127,0,0,0,0
36906016,9,4,38,148,5,0,0,0
36906017,14,2,50,86,0,0,0,0
36906018,22,3,87,232,0,0,0,0
36906019,9,0,92,90,4,0,0,0
36906020,6,10,55,101,0,0,0,0
36906021,1,9,47,95,0,0,0,0
36906022,25,7,64,63,0,0,0,0
36906024,6,8,25,79,0,0,0,0
36906025,12,2,24,108,0,0,0,0
36906026,16,5,56,188,0,0,0,0
36906027,12,9,97,186,0,0,0,0
36906028,1,23,21,44,0,0,0,0
36906029,7,10,21,111,0,0,0,0
36906030,9,3,17,55,0,0,0,0
36906031,12,11,33,85,0,0,0,0
36906032,12,9,66,61,2,0,0,0
36906033,9,6,47,52,0,0,0,0
36906034,2,8,95,201,1,0,0,0
36906035,11,4,85,90,0,0,0,0
36906036,8,4,46,96,0,0,0,0
36906037,15,1,42,119,0,0,0,0
36906038,3,1,42,226,4,0,0,0
36906039,26,22,29,52,0,0,0,0
36906040,7,1,40,136,0,0,0,0
36906041,22,6,66,131,0,0,0,0
36906043,7,3,65,94,0,0,0,0
36906044,13,13,93,75,1,0,0,0
36906045,26,3,209,276,8,0,0,0
36906047,5,4,53,85,0,0,0,0
36906048,10,14,38,62,0,0,1,0
36907001,3,1,161,106,0,0,0,0
36907002,1,0,113,142,0,0,0,0
36907003,43,17,179,260,1,0,0,0
36907004,1,1,169,133,0,0,0,0
36907005,159,44,62,108,0,0,0,1
36907006,19,2,254,336,3,0,0,0
36907007,1,0,191,368,0,0,0,0
36907008,2,2,140,143,0,0,0,0
36907009,4,0,133,187,0,0,0,0
36907010,1,0,93,58,0,0,0,0
36907011,0,1,97,119,0,0,0,0
36907012,5,10,181,255,0,0,0,0
36907013,4,0,153,120,2,0,0,0
36907014,4,6,71,181,1,0,0,4
36907015,1,0,83,154,0,0,0,0
36907016,12,2,178,169,7,0,0,0
36907017,3,2,102,82,2,0,0,0
36907018,0,0,113,89,0,0,0,0
36907019,69,29,108,125,0,0,0,0
36907020,32,9,281,422,1,1,0,1
36907021,10,4,153,143,0,0,0,0
36908001,5,8,28,29,0,0,0,0
36908002,0,13,22,28,0,0,0,0
36908003,4,1,33,144,0,3,0,0
36908004,7,11,4,39,0,0,0,0
36908005,3,0,14,34,0,0,0,0
36908006,0,2,10,65,0,0,0,0
36908007,4,6,23,48,0,1,0,0
36908008,0,1,18,26,0,2,0,0
36908009,22,14,3,27,0,4,0,0
36908010,0,2,17,96,0,1,0,0
36908011,3,0,17,94,0,59,0,0
36908012,8,0,94,152,1,0,0,0
36908013,9,2,33,77,0,1,0,0
36908014,1,0,114,111,0,0,0,0
36908015,15,13,11,139,0,27,0,0
36908016,8,8,68,208,0,3,0,0
36908017,3,2,60,68,0,0,0,0
36908018,33,27,30,76,0,0,0,0
36908019,61,28,37,123,1,1,0,0
36908020,2,0,54,70,0,0,0,0
36908021,21,9,25,94,4,1,0,0
36908022,4,2,30,106,0,2,0,0
36908023,6,2,11,75,0,1,0,0
36908024,1,1,25,96,0,0,0,0
36909001,0,0,36,148,0,0,0,0
36909002,7,1,36,139,0,0,0,0
36909003,0,1,19,53,0,0,0,0
36909004,2,0,10,139,0,0,0,0
36909005,2,1,14,94,0,0,0,0
36909006,3,1,24,158,0,0,0,0
36909007,1,3,9,103,0,0,0,0
36909008,24,3,12,114,0,0,0,0
36909009,3,7,15,65,0,0,0,0
36909010,0,12,6,121,1,0,0,0
36909011,5,12,8,96,0,0,0,0
36909012,2,2,7,54,0,0,0,0
36909013,16,1,15,157,0,0,0,0
36909014,17,7,8,110,0,0,0,0
36909015,13,2,6,137,0,0,0,0
36909016,28,6,8,142,0,0,0,0
36909017,6,0,21,130,4,0,0,0
36909018,14,7,19,161,1,0,0,0
36909019,8,5,11,122,0,0,0,0
36909020,61,6,4,59,0,0,0,0
36909021,32,8,4,61,0,0,0,0
36909022,13,9,2,72,0,0,0,0
36909023,23,9,3,61,0,0,0,0
36909024,13,4,5,116,0,0,0,0
36909025,13,5,49,138,14,0,0,0
36909026,11,3,8,155,0,0,0,0
36909027,4,2,21,97,12,0,0,0
36909028,3,1,13,48,4,0,0,0
36909029,5,11,12,117,0,0,0,0
36909030,3,0,5,86,0,0,0,0
36909031,1,0,12,109,0,0,0,0
36909032,12,8,34,155,0,0,0,0
36909033,4,4,32,176,1,0,0,0
36909034,2,1,14,199,0,0,0,0
36909035,1,6,27,67,4,0,0,0
36909036,0,0,10,132,0,0,0,0
36909038,1,3,6,62,0,0,0,0
36910001,46,33,9,225,0,0,0,5
36910002,21,25,26,161,1,0,0,7
36910003,6,9,31,91,1,0,0,0
36910004,37,32,12,176,0,0,0,0
36910005,13,22,66,128,0,0,0,0
36910006,3,2,44,94,0,0,0,0
36910007,11,1,42,48,0,0,0,3
36910008,7,3,68,133,1,0,0,6
36910009,15,23,26,201,0,0,0,0
36910010,63,26,28,125,1,0,0,0
36910011,36,58,39,249,0,1,0,3
36910012,24,22,18,83,0,0,0,1
36910013,11,7,90,91,0,0,0,2
36910014,16,27,20,38,2,0,0,1
36910015,1,16,43,113,0,0,0,0
36910016,11,16,6,48,0,1,1,3
36910017,8,5,128,141,0,0,0,0
36910018,22,25,7,53,0,0,0,0
36910019,35,26,2,92,2,0,0,0
36910020,2,8,83,53,0,0,0,0
36910021,16,45,36,283,1,0,0,0
36910022,2,14,50,100,0,0,0,1
36910023,10,17,63,155,5,0,0,2
36910024,33,31,10,192,0,0,0,0
36910025,54,56,7,62,0,0,0,7
36910026,7,29,62,211,0,0,0,7
36910027,24,32,21,168,13,0,0,7
36910028,12,34,35,206,0,0,0,0
36910029,6,1,96,80,0,0,0,1
36910030,0,8,17,170,1,0,0,0
36910031,7,6,25,75,1,0,0,2
36910032,9,0,16,233,3,0,0,0
36910033,4,3,103,121,0,0,0,5
36910034,18,5,4,80,4,0,0,2
36910035,1,0,9,189,0,0,0,0
36911001,7,6,11,91,0,0,0,4
36911002,6,14,21,159,0,0,0,2
36911003,1,2,8,86,0,0,0,0
36911004,1,10,22,145,0,0,0,4
36911005,6,15,18,75,0,0,0,11
36911006,2,6,5,79,0,0,0,4
36911007,3,22,21,54,0,0,0,1
36911008,0,10,9,79,1,1,0,12
36911009,1,0,28,76,0,0,0,1
36911010,10,3,14,59,0,0,0,3
36911011,2,0,11,66,0,1,0,18
36911012,14,19,11,21,0,0,0,0
36911013,10,7,5,37,0,0,0,2
36911014,18,10,9,25,0,0,0,5
36911015,3,2,14,75,0,0,0,1
36911018,0,0,25,81,0,0,0,4
36912001,96,45,44,228,10,0,0,0
36912002,27,9,78,325,0,0,0,0
36912003,17,9,73,479,0,0,0,0
36912004,39,49,13,36,0,0,0,0
36912005,36,40,8,39,0,0,0,1
36912006,70,73,9,93,0,0,0,0
36912007,1,0,12,53,0,0,0,0
36912008,5,0,11,130,0,0,0,0
36912009,17,14,45,234,0,0,0,1
36913001,2,44,45,97,0,1,0,0
36913002,1,0,34,62,0,2,0,0
36913004,1,0,19,14,10,0,0,0
36913005,0,0,33,14,36,0,0,0
36913006,2,10,41,15,1,0,0,0
36913007,0,7,51,36,0,0,0,0
36913008,0,11,46,7,0,0,0,0
36913010,6,52,36,65,10,130,0,0
36913011,3,5,80,33,3,0,0,0
36913013,0,2,89,43,0,0,0,0
36913014,1,0,46,7,1,0,0,0
36913015,6,2,77,30,0,0,0,0
36914001,12,5,14,107,3,0,0,0
36914002,21,11,25,159,5,0,0,0
36914003,4,3,58,233,12,0,0,0
36914004,4,1,30,114,5,0,1,0
36914005,3,2,35,90,3,0,0,1
36914006,3,3,46,79,7,0,0,0
36914007,12,2,16,61,1,0,0,0
36914008,17,6,142,182,47,0,0,0
36914009,2,1,52,225,16,0,0,0
36914010,8,4,49,229,6,0,1,0
36914011,1,0,36,131,11,0,0,0
36914012,19,31,28,166,0,0,0,0
36914013,4,0,55,142,12,0,0,0
36914014,5,8,56,123,14,0,0,0
36914015,1,1,24,96,0,0,0,0
36915001,7,1,81,113,0,1,0,0
36915002,12,10,59,66,0,1,0,0
36915003,5,5,40,68,1,0,0,2
36915004,4,4,28,27,0,0,0,1
36915005,3,7,20,67,0,0,0,0
36915006,2,4,29,66,2,1,0,0
36915007,11,16,55,89,0,0,0,1
36915008,0,0,54,25,0,0,0,1
36915009,1,1,42,80,0,1,0,1
36915010,3,0,84,107,0,0,0,0
36915011,2,0,56,81,0,3,0,0
36915012,12,4,46,30,0,0,0,1
36915013,19,7,52,57,0,0,0,0
36915014,24,33,61,95,0,0,0,9
36915015,8,7,52,60,0,0,0,0
36915016,21,18,77,68,0,0,0,1
36915017,13,11,42,61,0,1,0,3
36915018,7,5,47,63,0,0,0,1
36915019,3,0,44,82,0,4,0,0
36915020,2,0,64,76,0,0,1,2
36915021,15,18,42,63,0,4,0,1
36915022,1,1,13,12,0,0,0,0
36915023,8,9,45,81,0,3,0,6
36915024,2,6,34,73,0,0,0,0
36916001,9,4,165,351,0,0,0,0
36916003,14,24,20,93,0,0,0,3
36916004,14,0,87,97,0,0,0,0
36916005,7,2,132,349,0,0,0,10
36916006,1,0,56,92,0,0,0,0
36916007,1,1,62,96,0,0,0,4
36916008,4,1,89,83,0,0,0,26
36916009,19,4,145,242,0,0,0,18
36916010,6,2,193,73,0,0,0,0
36916011,7,3,173,117,1,0,0,0
36916012,13,0,179,186,0,0,0,0
36916013,1,2,31,73,0,0,0,1
36916014,1,10,116,180,0,0,0,0
36916015,9,2,29,160,1,0,0,8
36916016,9,7,108,151,0,0,0,0
36916018,40,11,81,122,0,0,0,5
36916019,3,1,57,150,2,0,0,0
36916020,7,0,26,88,1,0,0,6
36916021,1,0,17,60,0,0,0,0
36916023,74,19,147,177,2,0,0,0
36916024,5,3,45,87,0,0,0,0
36916025,1,0,27,123,0,0,0,0
36916026,13,5,230,284,0,0,0,56
36916027,2,5,140,332,1,0,0,63
36916028,5,0,81,81,0,0,0,0
36916029,11,3,2,11,0,0,0,0
36916030,1,0,164,203,0,0,0,0
36916031,1,0,81,201,1,0,0,0
36916034,2,0,53,102,1,0,0,1
36916035,3,0,71,174,0,0,0,0
36916039,13,3,111,192,29,1,0,3
36916041,65,20,20,34,0,0,0,2
36916042,13,3,159,155,0,0,0,0
36916046,21,10,13,51,0,0,0,2
36916047,68,15,60,98,0,0,0,0
36916048,1,2,24,86,0,0,0,0
36916050,45,267,73,192,0,0,0,4
36916051,0,0,43,52,2,1,0,2
36916052,106,45,414,574,0,0,0,128
36916056,101,36,35,111,0,0,0,1
36916058,4,0,62,62,0,0,0,5
36916059,23,8,52,68,0,0,0,0
36916060,41,19,215,313,1,0,0,58
36916061,17,3,171,235,0,0,0,0
36916062,2,2,48,68,1,0,0,26
36916064,16,7,188,304,45,1,0,3
36916066,4,3,58,111,0,0,0,81
36916067,6,0,181,170,0,0,0,0
36916068,70,27,157,320,24,0,0,3
36916069,150,39,131,275,0,0,0,58
36916070,52,22,27,101,0,0,0,59
36916071,24,0,97,130,0,0,0,0
36916072,17,4,20,34,0,0,0,7
36916073,254,142,77,153,0,0,0,2
36916074,23,9,46,70,0,0,0,9
36916075,161,59,67,401,1,0,0,6
36916076,7,4,108,130,0,0,0,0
36916077,2,1,49,94,0,0,0,8
36916078,39,19,9,55,0,0,0,13
36916079,2,1,61,61,5,1,0,0
36916080,0,0,38,66,0,0,0,0
36916081,19,4,217,650,70,5,0,5
36916082,50,19,178,212,1,0,0,0
36916083,8,6,84,118,0,0,0,35
36916084,9,0,78,77,0,0,0,8
36916085,83,18,75,174,0,0,0,28
36916087,5,1,52,51,0,0,0,2
36916088,27,4,245,467,0,1,0,0
36916089,11,1,106,264,0,0,0,0
36916091,1,3,78,105,1,0,0,0
36916093,69,26,61,221,0,0,0,28
36916096,31,29,19,109,0,0,0,19
36916097,7,2,56,58,0,0,0,19
36916098,2,0,32,214,0,0,0,0
36916099,10,3,105,257,12,3,0,25
36917001,7,2,146,181,0,0,0,0
36917002,1,0,98,186,1,0,0,0
36917003,0,0,42,96,0,0,0,0
36917004,0,1,78,167,0,0,0,0
36917005,0,1,69,146,2,0,0,0
36917006,2,0,49,99,1,0,0,0
36917007,6,1,31,135,1,0,0,0
36917008,1,0,46,94,1,0,0,0
36917009,9,17,23,128,1,0,0,0
36917010,1,0,29,182,2,1,0,0
36917011,1,0,54,126,0,0,0,0
36917012,1,0,44,92,0,0,0,0
36917013,0,2,58,179,0,0,0,0
36917014,1,7,13,141,2,0,0,0
36917015,0,0,60,90,0,0,0,0
36917016,0,0,30,110,0,0,0,0
36917017,1,0,82,138,0,0,0,0
36917018,2,15,51,137,0,0,0,0
36917019,20,2,17,143,0,0,0,0
36917020,3,2,66,79,0,0,0,0
36917021,23,5,32,141,0,0,0,0
36917023,2,0,77,129,0,0,0,0
36917024,10,1,19,107,4,0,0,0
36917025,6,4,17,171,0,0,0,0
36917026,32,5,97,348,0,0,0,0
36917027,11,11,8,66,0,0,0,0
36918001,4,2,84,389,6,12,0,0
36918002,2,1,120,164,0,0,0,1
36918003,4,1,349,479,14,6,1,12
36918004,5,0,188,123,1,3,0,0
36918005,3,2,70,130,0,1,0,0
36918006,15,1,136,84,1,4,0,0
36918007,4,1,53,350,9,44,0,0
36918008,4,1,126,408,3,0,0,0
36918009,4,7,152,402,1,1,0,0
36918010,8,0,82,226,0,2,0,0
36918011,6,1,140,105,1,2,0,0
36918012,16,7,163,347,51,62,0,3
36918013,15,13,368,385,1,1,0,0
37101001,9,23,33,43,1,0,0,0
37101003,3,13,40,69,0,0,0,0
37101004,0,3,24,31,0,0,0,0
37101005,8,8,50,25,1,0,0,0
37101006,8,77,13,189,0,0,0,0
37101007,6,6,79,41,1,0,0,0
37101008,0,61,2,13,1,82,0,0
37101009,11,49,49,93,2,3,0,0
37101010,3,23,0,24,9,21,0,0
37101011,5,31,36,68,1,1,0,0
37101013,2,9,41,32,0,5,0,0
37101014,1,5,28,29,0,0,0,0
37101015,0,3,18,43,0,0,0,3
37101016,7,67,13,110,5,49,0,0
37101017,2,63,18,21,0,36,0,0
37101018,0,8,32,55,0,0,0,0
37101019,10,56,68,160,1,12,1,0
37101020,3,0,27,53,1,0,0,5
37101021,2,0,37,50,0,0,0,0
37101022,15,7,44,47,0,0,0,1
37101023,19,33,140,103,0,0,0,0
37101024,0,100,5,125,3,23,0,8
37101025,0,6,27,20,0,0,0,0
37101026,0,5,8,36,2,1,0,0
37101027,4,2,24,32,0,4,0,0
37101028,0,41,0,49,0,14,0,0
37101029,2,27,0,31,1,20,0,0
37101030,4,193,4,108,1,24,0,32
37101031,1,70,0,7,1,29,0,0
37101032,2,47,2,18,7,23,0,0
37101033,0,21,0,1,0,10,0,0
37102001,5,2,36,32,1,0,0,0
37102002,0,0,27,32,0,0,0,1
37102004,2,2,66,65,0,0,0,0
37102005,0,0,3,3,4,0,0,0
37102006,10,10,87,202,3,0,0,0
37102008,6,2,63,73,42,1,0,0
37102009,3,1,24,30,25,0,0,0
37102010,1,2,24,34,7,0,0,0
37102011,5,2,10,4,11,0,0,0
37102012,7,1,50,50,4,0,0,0
37102013,1,0,51,40,4,0,0,0
37102014,2,0,29,14,10,0,0,0
37102016,0,0,33,184,0,6,0,0
37102017,8,4,30,175,1,0,0,0
37102018,7,3,17,14,4,0,0,0
37102019,6,3,143,97,1,0,0,0
37102020,18,8,71,71,0,0,0,0
37102021,0,0,19,35,0,0,0,0
37102023,23,0,35,61,2,0,0,0
37102024,8,0,78,53,3,0,0,0
37102025,0,0,55,76,3,0,0,0
37102026,5,2,41,58,1,0,0,0
37103001,0,0,46,120,0,0,0,1
37103002,3,1,77,144,1,0,0,1
37103003,2,0,34,45,1,0,0,0
37103004,1,0,18,76,1,0,0,0
37103005,3,8,20,64,0,0,0,0
37103006,0,1,44,86,1,0,0,2
37103007,1,2,39,124,2,0,0,0
37103008,0,0,23,79,4,0,0,0
37103011,1,0,35,61,2,0,0,1
37103012,0,1,20,67,1,0,0,0
37103013,3,16,26,62,0,11,0,2
37103015,2,3,35,38,4,0,0,0
37103016,2,8,50,131,11,0,0,0
37103017,0,1,21,85,1,0,1,0
37103018,3,3,72,208,12,0,0,0
37103019,0,5,23,79,0,3,0,0
37104001,75,50,68,395,72,156,0,9
37104002,1,0,30,30,12,0,0,0
37104003,4,5,71,155,0,1,0,0
37104004,8,13,46,110,4,35,0,0
37104005,6,23,49,155,2,0,0,1
37104006,3,2,98,174,16,0,0,0
37104007,0,0,22,24,2,0,0,0
37104008,4,1,34,94,5,0,0,1
37104010,3,5,43,100,1,0,0,0
37104011,3,4,6,12,0,0,0,0
37104012,5,4,64,125,1,1,0,0
37104013,11,8,152,348,4,94,0,0
37104014,4,0,5,22,0,0,0,0
37104015,6,1,23,83,0,0,0,0
37105001,40,35,315,192,4,56,0,0
37105002,0,0,17,7,0,0,0,0
37105003,2,4,7,9,0,0,0,0
37105004,1,5,130,117,1,0,0,0
37105005,0,5,0,0,0,0,0,0
37105007,1,6,1,0,0,0,0,0
37105008,21,40,59,196,20,0,0,0
37105009,14,6,1,2,0,0,0,0
37105010,14,25,103,109,1,0,0,1
37105012,89,121,187,173,2,0,0,2
37105015,4,6,0,1,0,0,0,0
37105016,31,58,88,104,45,123,0,0
37105017,66,66,48,74,159,0,0,1
37105018,2,1,102,115,1,0,0,0
37106001,16,24,88,230,126,39,0,1
37106002,4,5,23,73,68,1,0,0
37106003,5,0,48,68,37,0,0,1
37106004,79,109,14,21,18,0,0,0
37106005,24,49,24,203,132,0,0,98
37106006,71,29,0,3,12,0,0,0
37106007,6,9,14,60,88,1,0,1
37106008,3,1,20,85,39,0,0,0
37106009,35,40,33,45,33,9,0,0
37106010,6,4,25,71,93,1,0,0
37106011,95,121,22,30,12,0,0,2
37106012,13,10,54,66,24,30,0,0
37106013,22,45,32,69,44,0,0,0
37107001,2,11,0,0,0,0,0,0
37107002,24,47,0,8,3,0,0,32
37107003,36,34,3,10,87,72,0,31
37107005,101,113,4,15,16,129,0,115
37107006,8,37,0,2,0,1,0,7
37107008,48,93,4,8,73,313,0,26
37107011,78,76,1,36,101,85,0,99
37107012,63,66,0,10,0,0,1,61
37107013,49,39,0,5,1,63,0,16
37107014,227,281,2,42,122,285,1,309
37107015,10,17,0,5,0,0,0,6
37107016,26,23,0,1,7,0,0,3
37107017,47,89,0,3,1,0,0,65
37107018,159,195,13,59,83,159,7,87
37107019,25,56,1,2,3,0,0,64
37107020,10,16,0,0,0,0,0,6
37107021,95,98,5,25,67,180,0,130
37108001,2,2,31,52,22,3,0,0
37108002,4,2,73,90,11,0,0,0
37108003,2,4,32,168,383,2,0,1
37108004,2,0,38,50,54,0,0,0
37108005,40,47,30,113,29,0,0,0
37108006,26,7,16,46,19,0,0,0
37108007,3,2,83,105,20,0,0,0
37108008,9,53,41,190,73,37,0,6
37108009,1,1,56,37,3,0,0,0
37108010,3,2,43,61,8,0,0,0
37108011,0,1,29,38,5,0,0,0
37108012,15,71,9,38,51,60,0,42
37108013,15,12,48,68,46,0,0,0
37108015,17,8,13,33,17,0,0,0
37108016,7,68,131,283,38,210,0,0
37108017,4,0,47,49,36,0,0,0
37108018,9,2,72,90,52,0,0,0
37108019,4,8,14,68,54,0,0,0
37108020,3,2,62,127,13,0,0,0
37109001,5,0,85,89,12,0,0,0
37109002,2,4,32,54,0,0,0,0
37109003,0,0,100,98,5,0,0,0
37109004,2,3,119,118,0,0,0,0
37109005,3,6,66,77,3,0,0,0
37109006,0,0,22,34,5,0,0,0
37109007,2,21,87,141,0,0,0,0
37109008,4,1,58,36,20,0,0,0
37109009,0,0,30,19,0,0,0,0
37109010,3,0,31,31,0,0,0,0
37109011,5,4,158,127,6,0,0,0
37109012,0,1,96,55,0,0,0,0
37109013,0,0,84,30,1,0,0,0
37109014,0,0,4,6,0,0,0,0
37110001,15,2,28,21,0,0,0,0
37110002,3,2,17,16,0,0,0,0
37110003,63,33,20,46,0,0,0,0
37110004,12,4,31,39,0,0,0,0
37110005,4,34,9,26,0,0,0,0
37110006,6,57,175,171,2,96,0,0
37110007,12,4,48,35,6,0,0,0
37110008,18,15,32,56,2,5,0,0
37110009,15,8,50,85,8,20,0,0
37110011,22,11,108,122,1,0,0,0
37110012,5,38,18,29,4,45,0,0
37111001,3,4,1,3,23,350,1,1
37111002,12,30,1,7,18,480,0,0
37111003,8,1,30,34,5,1,0,0
37111004,20,0,34,43,54,6,0,1
37111005,5,2,13,15,6,0,0,0
37111006,11,5,32,56,26,0,0,3
37111007,21,47,28,83,60,1,0,11
37111008,4,0,71,92,24,0,0,2
37111010,4,0,41,64,22,0,0,2
37111011,23,6,20,51,7,4,0,2
37111012,3,0,47,44,14,0,0,0
37111014,17,4,12,27,1,0,0,2
37111015,12,0,26,14,2,0,0,0
37111016,12,1,33,47,11,0,0,2
37111017,3,3,93,132,16,76,0,1
37111018,3,15,3,9,20,317,0,0
37111019,7,2,8,14,3,0,0,1
37111020,3,5,54,100,33,6,0,2
37112001,1,1,13,47,0,0,0,17
37112002,2,0,161,150,67,2,0,10
37112003,0,3,15,19,0,1,0,2
37112004,0,1,58,63,56,0,0,4
37112005,1,2,41,64,39,0,0,4
37112006,17,5,140,143,8,0,0,14
37112007,3,0,7,19,4,0,1,1
37112008,1,1,47,95,24,0,0,18
37112009,4,2,55,40,1,0,0,14
37112010,14,24,18,54,1,22,0,22
37112011,3,2,66,38,7,0,0,4
37112012,5,0,16,10,0,0,0,0
37112013,3,5,13,48,3,0,0,9
37112014,4,3,33,50,12,0,0,8
37112015,0,1,31,46,2,0,0,7
37112016,8,1,55,50,72,4,0,1
37112017,10,34,1,5,0,39,0,6
37113001,1,0,0,34,0,0,0,0
37113002,0,2,31,144,5,0,0,0
37113003,5,10,44,63,22,3,0,0
37113004,19,26,88,152,1,0,0,0
37113005,5,23,67,149,2,0,0,0
37113007,4,14,38,60,0,21,0,1
37113008,15,34,15,131,67,0,0,0
37113009,4,7,48,79,1,9,0,0
37113010,40,31,114,160,0,0,0,0
37113011,30,84,28,149,20,0,0,4
37113012,1,5,49,98,10,6,0,0
37113013,10,9,26,130,4,0,0,0
37113014,1,1,28,176,19,1,0,0
37113015,16,14,55,145,43,6,0,0
37113016,3,0,60,105,13,0,0,0
37113017,5,3,30,119,5,0,0,0
37113018,10,6,59,133,7,0,0,0
37113019,2,1,36,95,43,0,0,0
37113022,0,2,52,52,0,0,0,0
37113023,49,65,19,81,24,1,0,0
37113024,12,36,8,204,1,0,0,0
37113025,13,4,30,49,1,0,0,0
37113028,5,20,85,181,23,20,0,1
37113029,0,1,34,110,2,0,0,0
37113030,1,4,33,118,7,0,0,2
37114001,36,51,41,158,22,37,1,2
37114002,7,8,1,1,0,0,0,0
37114003,60,48,6,264,10,51,0,0
37114004,41,107,3,13,4,4,0,0
37114005,0,4,0,17,20,65,0,0
37114008,91,242,29,366,83,1,0,1
37114009,45,118,7,261,27,13,0,0
37114011,20,112,33,592,42,697,1,0
37114013,51,51,3,21,5,3,0,0
37114014,32,76,28,288,4,15,0,0
37114016,28,114,4,105,27,10,0,0
37114017,26,36,14,101,7,49,0,5
37114019,7,19,60,147,5,21,0,0
37114021,54,95,43,257,33,5,0,0
37114022,19,42,0,9,1,0,0,0
37114023,56,37,1,14,1,0,0,0
37701001,0,20,0,10,0,0,0,0
37701002,2,17,0,8,0,0,0,0
37701003,2,12,0,2,0,0,0,0
37701004,0,9,0,1,0,0,0,0
37701005,6,31,0,27,0,0,0,0
37701006,34,121,1,43,0,1,0,0
37701007,18,118,94,106,0,0,0,0
37701008,10,84,0,13,0,0,0,1
